"_id","aktask","aktaskerror","code","id","industry","is_on","name","task","title"
"5facc2e80dd60c784c27be39","1",,"sh600350",,"new_glql","1","山东高速",,
"5facc2e80dd60c784c27be3a","1",,"sh600368",,"new_glql","1","五洲交通",,
"5facc2e80dd60c784c27be3b","1",,"sh600377",,"new_glql","1","宁沪高速",,
"5facc2e80dd60c784c27be3c","1",,"sh600548",,"new_glql","1","深高速",,
"5facc2e80dd60c784c27be3d","1",,"sh601107",,"new_glql","1","四川成渝",,
"5facc2e80dd60c784c27be3e","1",,"sh601188",,"new_glql","1","龙江交通",,
"5facc2e80dd60c784c27be3f","1",,"sh601518",,"new_glql","1","吉林高速",,
"5facc2e80dd60c784c27be40","1",,"sz000429",,"new_glql","1","粤高速Ａ",,
"5facc2e80dd60c784c27be41","1",,"sz000548",,"new_glql","1","湖南投资",,
"5facc2e80dd60c784c27be42","1",,"sz000828",,"new_glql","1","东莞控股",,
"5facc2e80dd60c784c27be43","1",,"sz000886",,"new_glql","1","海南高速",,
"5facc2e80dd60c784c27be44","1",,"sz000900",,"new_glql","1","现代投资",,
"5facc2e80dd60c784c27be45","1","2","sz000916",,"new_glql","1","华北高速",,
"5facc2ea0dd60c784c27be46","1",,"sh600058",,"new_wzwm","1","五矿发展",,
"5facc2ea0dd60c784c27be47","1",,"sh600120",,"new_wzwm","1","浙江东方",,
"5facc2ea0dd60c784c27be48","1",,"sh600128",,"new_wzwm","1","弘业股份",,
"5facc2ea0dd60c784c27be49","1",,"sh600153",,"new_wzwm","1","建发股份",,
"5facc2ea0dd60c784c27be4a","1",,"sh600241",,"new_wzwm","1","*ST时万",,
"5facc2ea0dd60c784c27be4b","1",,"sh600247",,"new_wzwm","1","*ST成城",,
"5facc2ea0dd60c784c27be4c","1",,"sh600250",,"new_wzwm","1","南纺股份",,
"5facc2ea0dd60c784c27be4d","1",,"sh600278",,"new_wzwm","1","东方创业",,
"5facc2ea0dd60c784c27be4e","1",,"sh600287",,"new_wzwm","1","江苏舜天",,
"5facc2ea0dd60c784c27be4f","1",,"sh600382",,"new_wzwm","1","广东明珠",,
"5facc2ea0dd60c784c27be50","1",,"sh600500",,"new_wzwm","1","中化国际",,
"5facc2ea0dd60c784c27be51","1",,"sh600605",,"new_wzwm","1","汇通能源",,
"5facc2ea0dd60c784c27be52","1",,"sh600704",,"new_wzwm","1","物产中大",,
"5facc2ea0dd60c784c27be53","1",,"sh600739",,"new_wzwm","1","辽宁成大",,
"5facc2ea0dd60c784c27be54","1",,"sh600755",,"new_wzwm","1","厦门国贸",,
"5facc2ea0dd60c784c27be55","1",,"sh600822",,"new_wzwm","1","上海物贸",,
"5facc2ea0dd60c784c27be56","1",,"sh600826",,"new_wzwm","1","兰生股份",,
"5facc2ea0dd60c784c27be57","1",,"sh600981",,"new_wzwm","1","汇鸿集团",,
"5facc2ea0dd60c784c27be58","1",,"sz000151",,"new_wzwm","1","中成股份",,
"5facc2ea0dd60c784c27be59","1",,"sz000626",,"new_wzwm","1","远大控股",,
"5facc2ea0dd60c784c27be5a","1",,"sz002091",,"new_wzwm","1","江苏国泰",,
"5facc2ed0dd60c784c27be5b","1",,"sh600051",,"new_zhhy","1","宁波联合",,
"5facc2ed0dd60c784c27be5c","1",,"sh600209",,"new_zhhy","1","ST罗顿",,
"5facc2ed0dd60c784c27be5d","1",,"sh600212",,"new_zhhy","1","*ST江泉",,
"5facc2ed0dd60c784c27be5e","1",,"sh600256",,"new_zhhy","1","广汇能源",,
"5facc2ed0dd60c784c27be5f","1",,"sh600576",,"new_zhhy","1","祥源文化",,
"5facc2ed0dd60c784c27be60","1",,"sh600603",,"new_zhhy","1","广汇物流",,
"5facc2ed0dd60c784c27be61","1","2","sh600614",,"new_zhhy","1","*ST鹏起",,
"5facc2ed0dd60c784c27be62","1",,"sh600620",,"new_zhhy","1","天宸股份",,
"5facc2ed0dd60c784c27be63","1",,"sh600622",,"new_zhhy","1","光大嘉宝",,
"5facc2ed0dd60c784c27be64","1",,"sh600624",,"new_zhhy","1","复旦复华",,
"5facc2ed0dd60c784c27be65","1",,"sh600647",,"new_zhhy","1","同达创业",,
"5facc2ed0dd60c784c27be66","1","2","sh600656",,"new_zhhy","1","退市博元",,
"5facc2ed0dd60c784c27be67","1",,"sh600687",,"new_zhhy","1","*ST刚泰",,
"5facc2ed0dd60c784c27be68","1","2","sh600701",,"new_zhhy","1","*ST工新",,
"5facc2ed0dd60c784c27be69","1",,"sh600730",,"new_zhhy","1","中国高科",,
"5facc2ed0dd60c784c27be6a","1",,"sh600770",,"new_zhhy","1","综艺股份",,
"5facc2ed0dd60c784c27be6b","1",,"sh600777",,"new_zhhy","1","新潮能源",,
"5facc2ed0dd60c784c27be6c","1",,"sh600800",,"new_zhhy","1","天津磁卡",,
"5facc2ed0dd60c784c27be6d","1",,"sh600805",,"new_zhhy","1","悦达投资",,
"5facc2ed0dd60c784c27be6e","1",,"sh600811",,"new_zhhy","1","东方集团",,
"5facc2ed0dd60c784c27be6f","1","2","sh600832",,"new_zhhy","1","东方明珠",,
"5facc2ed0dd60c784c27be70","1",,"sh600846",,"new_zhhy","1","同济科技",,
"5facc2ed0dd60c784c27be71","1",,"sh600892",,"new_zhhy","1","*ST大晟",,
"5facc2ed0dd60c784c27be72","1",,"sz000008",,"new_zhhy","1","神州高铁",,
"5facc2ed0dd60c784c27be73","1",,"sz000301",,"new_zhhy","1","东方盛虹",,
"5facc2ed0dd60c784c27be74","1",,"sz000576",,"new_zhhy","1","甘化科工",,
"5facc2ed0dd60c784c27be75","1",,"sz000632",,"new_zhhy","1","三木集团",,
"5facc2ed0dd60c784c27be76","1",,"sz000633",,"new_zhhy","1","合金投资",,
"5facc2ed0dd60c784c27be77","1",,"sz000652",,"new_zhhy","1","泰达股份",,
"5facc2ed0dd60c784c27be78","1",,"sz000701",,"new_zhhy","1","厦门信达",,
"5facc2ed0dd60c784c27be79","1",,"sz000839",,"new_zhhy","1","中信国安",,
"5facc2ed0dd60c784c27be7a","1",,"sz000881",,"new_zhhy","1","中广核技",,
"5facc2ed0dd60c784c27be7b","1",,"sz000909",,"new_zhhy","1","数源科技",,
"5facc2ee0dd60c784c27be7c","1",,"sh600366",,"new_yqyb","1","宁波韵升",,
"5facc2ee0dd60c784c27be7d","1",,"sh600651",,"new_yqyb","1","*ST飞乐",,
"5facc2ee0dd60c784c27be7e","1",,"sh600848",,"new_yqyb","1","上海临港",,
"5facc2ee0dd60c784c27be7f","1",,"sh601222",,"new_yqyb","1","林洋能源",,
"5facc2ee0dd60c784c27be80","1",,"sh601567",,"new_yqyb","1","三星医疗",,
"5facc2ef0dd60c784c27be81","1",,"sh603100",,"new_yqyb","1","川仪股份",,
"5facc2ef0dd60c784c27be82","1",,"sz000676",,"new_yqyb","1","智度股份",,
"5facc2ef0dd60c784c27be83","1",,"sz000980",,"new_yqyb","1","*ST众泰",,
"5facc2ef0dd60c784c27be84","1",,"sz000988",,"new_yqyb","1","华工科技",,
"5facc2ef0dd60c784c27be85","1",,"sz002008",,"new_yqyb","1","大族激光",,
"5facc2ef0dd60c784c27be86","1",,"sz002058",,"new_yqyb","1","威",,
"5facc2ef0dd60c784c27be87","1",,"sz002121",,"new_yqyb","1","*ST科陆",,
"5facc2ef0dd60c784c27be88","1",,"sz002175",,"new_yqyb","1","ST东网",,
"5facc2ef0dd60c784c27be89","1",,"sz002197",,"new_yqyb","1","证通电子",,
"5facc2ef0dd60c784c27be8a","1",,"sz002214",,"new_yqyb","1","大立科技",,
"5facc2ef0dd60c784c27be8b","1",,"sz002236",,"new_yqyb","1","大华股份",,
"5facc2ef0dd60c784c27be8c","1",,"sz002338",,"new_yqyb","1","奥普光电",,
"5facc2ef0dd60c784c27be8d","1",,"sz002356",,"new_yqyb","1","*ST赫美",,
"5facc2ef0dd60c784c27be8e","1",,"sz002414",,"new_yqyb","1","高德红外",,
"5facc2ef0dd60c784c27be8f","1",,"sz002415",,"new_yqyb","1","海康威视",,
"5facc2ef0dd60c784c27be90","1",,"sz002518",,"new_yqyb","1","科士达",,
"5facc2ef0dd60c784c27be91","1",,"sz002527",,"new_yqyb","1","新时达",,
"5facc2ef0dd60c784c27be92","1",,"sz002658",,"new_yqyb","1","雪迪龙",,
"5facc2ef0dd60c784c27be93","1",,"sz300007",,"new_yqyb","1","汉威科技",,
"5facc2ef0dd60c784c27be94","1",,"sz300012",,"new_yqyb","1","华测检测",,
"5facc2ef0dd60c784c27be95","1",,"sz300066",,"new_yqyb","1","三川智慧",,
"5facc2ef0dd60c784c27be96","1",,"sz300097",,"new_yqyb","1","智云股份",,
"5facc2ef0dd60c784c27be97","1",,"sz300099",,"new_yqyb","1","精准信息",,
"5facc2ef0dd60c784c27be98","1",,"sz300105",,"new_yqyb","1","龙源技术",,
"5facc2ef0dd60c784c27be99","1",,"sz300112",,"new_yqyb","1","万讯自控",,
"5facc2ef0dd60c784c27be9a","1",,"sz300124",,"new_yqyb","1","汇川技术",,
"5facc2ef0dd60c784c27be9b","1",,"sz300137",,"new_yqyb","1","先河环保",,
"5facc2ef0dd60c784c27be9c","1",,"sz300165",,"new_yqyb","1","天瑞仪器",,
"5facc2ef0dd60c784c27be9d","1",,"sz300203",,"new_yqyb","1","聚光科技",,
"5facc2ef0dd60c784c27be9e","1",,"sz300259",,"new_yqyb","1","新天科技",,
"5facc2ef0dd60c784c27be9f","1",,"sz300286",,"new_yqyb","1","安科瑞",,
"5facc2ef0dd60c784c27bea0","1",,"sz300306",,"new_yqyb","1","远方信息",,
"5facc2ef0dd60c784c27bea1","1",,"sz300338",,"new_yqyb","1","开元股份",,
"5facc2ef0dd60c784c27bea2","1",,"sz300349",,"new_yqyb","1","金卡智能",,
"5facc2ef0dd60c784c27bea3","1",,"sz300354",,"new_yqyb","1","东华测试",,
"5facc2f10dd60c784c27bea4","1",,"sh600337",,"new_jjhy","1","美克家居",,
"5facc2f10dd60c784c27bea5","1",,"sh600978",,"new_jjhy","1","*ST宜生",,
"5facc2f10dd60c784c27bea6","1",,"sh603008",,"new_jjhy","1","喜临门",,
"5facc2f10dd60c784c27bea7","1",,"sh603600",,"new_jjhy","1","永艺股份",,
"5facc2f10dd60c784c27bea8","1",,"sh603818",,"new_jjhy","1","曲美家居",,
"5facc2f10dd60c784c27bea9","1",,"sh603898",,"new_jjhy","1","好莱客",,
"5facc2f10dd60c784c27beaa","1",,"sz000910",,"new_jjhy","1","大亚圣象",,
"5facc2f10dd60c784c27beab","1",,"sz002084",,"new_jjhy","1","海鸥住工",,
"5facc2f10dd60c784c27beac","1",,"sz002120",,"new_jjhy","1","韵达股份",,
"5facc2f20dd60c784c27bead","1",,"sz002240",,"new_jjhy","1","盛新锂能",,
"5facc2f20dd60c784c27beae","1",,"sz002259",,"new_jjhy","1","*ST升达",,
"5facc2f20dd60c784c27beaf","1",,"sz002489",,"new_jjhy","1","浙江永强",,
"5facc2f20dd60c784c27beb0","1",,"sz002572",,"new_jjhy","1","索菲亚",,
"5facc2f20dd60c784c27beb1","1",,"sz002631",,"new_jjhy","1","德尔未来",,
"5facc2f20dd60c784c27beb2","1",,"sz002718",,"new_jjhy","1","友邦吊顶",,
"5facc2f20dd60c784c27beb3","1",,"sz002751",,"new_jjhy","1","易尚展示",,
"5facc2f40dd60c784c27beb4","1",,"sh600121",,"new_mthy","1","郑州煤电",,
"5facc2f40dd60c784c27beb5","1",,"sh600123",,"new_mthy","1","兰花科创",,
"5facc2f40dd60c784c27beb6","1",,"sh600157",,"new_mthy","1","*ST永泰",,
"5facc2f40dd60c784c27beb7","1",,"sh600179",,"new_mthy","1","*ST安通",,
"5facc2f40dd60c784c27beb8","1",,"sh600188",,"new_mthy","1","兖州煤业",,
"5facc2f40dd60c784c27beb9","1",,"sh600348",,"new_mthy","1","阳泉煤业",,
"5facc2f40dd60c784c27beba","1",,"sh600381",,"new_mthy","1","青海春天",,
"5facc2f40dd60c784c27bebb","1",,"sh600395",,"new_mthy","1","盘江股份",,
"5facc2f40dd60c784c27bebc","1",,"sh600397",,"new_mthy","1","安源煤业",,
"5facc2f40dd60c784c27bebd","1",,"sh600403",,"new_mthy","1","大有能源",,
"5facc2f40dd60c784c27bebe","1",,"sh600408",,"new_mthy","1","ST安泰",,
"5facc2f40dd60c784c27bebf","1",,"sh600508",,"new_mthy","1","上海能源",,
"5facc2f40dd60c784c27bec0","1",,"sh600546",,"new_mthy","1","山煤国际",,
"5facc2f40dd60c784c27bec1","1",,"sh600652",,"new_mthy","1","ST游久",,
"5facc2f40dd60c784c27bec2","1",,"sh600714",,"new_mthy","1","金瑞矿业",,
"5facc2f40dd60c784c27bec3","1",,"sh600721",,"new_mthy","1","ST百花",,
"5facc2f40dd60c784c27bec4","1",,"sh600725",,"new_mthy","1","ST云维",,
"5facc2f40dd60c784c27bec5","1",,"sh600740",,"new_mthy","1","山西焦化",,
"5facc2f40dd60c784c27bec6","1",,"sh600792",,"new_mthy","1","云煤能源",,
"5facc2f40dd60c784c27bec7","1",,"sh600971",,"new_mthy","1","恒源煤电",,
"5facc2f50dd60c784c27bec8","1",,"sh600997",,"new_mthy","1","开滦股份",,
"5facc2f50dd60c784c27bec9","1",,"sh601001",,"new_mthy","1","大同煤业",,
"5facc2f50dd60c784c27beca","1",,"sh601011",,"new_mthy","1","宝泰隆",,
"5facc2f50dd60c784c27becb","1",,"sh601015",,"new_mthy","1","陕西黑猫",,
"5facc2f50dd60c784c27becc","1",,"sh601088",,"new_mthy","1","中国神华",,
"5facc2f50dd60c784c27becd","1",,"sh601101",,"new_mthy","1","昊华能源",,
"5facc2f50dd60c784c27bece","1",,"sh601225",,"new_mthy","1","陕西煤业",,
"5facc2f50dd60c784c27becf","1",,"sh601666",,"new_mthy","1","平煤股份",,
"5facc2f50dd60c784c27bed0","1",,"sh601699",,"new_mthy","1","潞安环能",,
"5facc2f50dd60c784c27bed1","1",,"sh601898",,"new_mthy","1","中煤能源",,
"5facc2f50dd60c784c27bed2","1",,"sh601918",,"new_mthy","1","新集能源",,
"5facc2f50dd60c784c27bed3","1",,"sz000034",,"new_mthy","1","神州数码",,
"5facc2f50dd60c784c27bed4","1",,"sz000552",,"new_mthy","1","靖远煤电",,
"5facc2f50dd60c784c27bed5","1",,"sz000571",,"new_mthy","1","*ST大洲",,
"5facc2f50dd60c784c27bed6","1",,"sz000723",,"new_mthy","1","美锦能源",,
"5facc2f50dd60c784c27bed7","1",,"sz000780",,"new_mthy","1","*ST平能",,
"5facc2f50dd60c784c27bed8","1",,"sz000933",,"new_mthy","1","神火股份",,
"5facc2f50dd60c784c27bed9","1",,"sz000937",,"new_mthy","1","冀中能源",,
"5facc2f50dd60c784c27beda","1",,"sz000968",,"new_mthy","1","蓝焰控股",,
"5facc2f50dd60c784c27bedb","1",,"sz000983",,"new_mthy","1","西山煤电",,
"5facc2f70dd60c784c27bedc","1",,"sh600145",,"new_tchy","1","*ST新亿",,
"5facc2f70dd60c784c27bedd","1","2","sh600286",,"new_tchy","1","S*ST国瓷",,
"5facc2f70dd60c784c27bede","1",,"sh603268",,"new_tchy","1","松发股份",,
"5facc2f70dd60c784c27bedf","1",,"sz002102",,"new_tchy","1","ST冠福",,
"5facc2f70dd60c784c27bee0","1",,"sz002162",,"new_tchy","1","悦心健康",,
"5facc2f70dd60c784c27bee1","1",,"sz300089",,"new_tchy","1","文化长城",,
"5facc2f70dd60c784c27bee2","1",,"sz300234",,"new_tchy","1","开尔新材",,
"5facc2f70dd60c784c27bee3","1",,"sz300409",,"new_tchy","1","道氏技术",,
"5facc2fa0dd60c784c27bee4","1","2","sh600065",,"new_qtxy","1","*ST联谊",,
"5facc2fa0dd60c784c27bee5","1","2","sh600092",,"new_qtxy","1","S*ST精密",,
"5facc2fa0dd60c784c27bee6","1",,"sh600172",,"new_qtxy","1","黄河旋风",,
"5facc2fa0dd60c784c27bee7","1",,"sh600516",,"new_qtxy","1","方大炭素",,
"5facc2fa0dd60c784c27bee8","1","2","sh600607",,"new_qtxy","1","上实医药",,
"5facc2fa0dd60c784c27bee9","1","2","sh600625",,"new_qtxy","1","PT水仙",,
"5facc2fa0dd60c784c27beea","1","2","sh600670",,"new_qtxy","1","*ST斯达",,
"5facc2fa0dd60c784c27beeb","1","2","sh600700",,"new_qtxy","1","*ST数码",,
"5facc2fa0dd60c784c27beec","1","2","sh600709",,"new_qtxy","1","ST生态",,
"5facc2fa0dd60c784c27beed","1","2","sh600752",,"new_qtxy","1","*ST哈慈",,
"5facc2fa0dd60c784c27beee","1",,"sh600783",,"new_qtxy","1","鲁信创投",,
"5facc2fa0dd60c784c27beef","1","2","sh600788",,"new_qtxy","1","*ST达曼",,
"5facc2fa0dd60c784c27bef0","1","2","sh600813",,"new_qtxy","1","ST鞍一工",,
"5facc2fa0dd60c784c27bef1","1","2","sh600849",,"new_qtxy","1","上药转换",,
"5facc2fa0dd60c784c27bef2","1","2","sh600852",,"new_qtxy","1","*ST中川",,
"5facc2fa0dd60c784c27bef3","1","2","sh600899",,"new_qtxy","1","*ST信联",,
"5facc2fa0dd60c784c27bef4","1",,"sh603022",,"new_qtxy","1","新通联",,
"5facc2fa0dd60c784c27bef5","1",,"sh603023",,"new_qtxy","1","威帝股份",,
"5facc2fa0dd60c784c27bef6","1",,"sh603026",,"new_qtxy","1","石大胜华",,
"5facc2fa0dd60c784c27bef7","1",,"sh603108",,"new_qtxy","1","润达医疗",,
"5facc2fa0dd60c784c27bef8","1",,"sh603116",,"new_qtxy","1","红蜻蜓",,
"5facc2fa0dd60c784c27bef9","1",,"sh603198",,"new_qtxy","1","迎驾贡酒",,
"5facc2fa0dd60c784c27befa","1",,"sh603227",,"new_qtxy","1","雪峰科技",,
"5facc2fa0dd60c784c27befb","1",,"sh603300",,"new_qtxy","1","华铁应急",,
"5facc2fa0dd60c784c27befc","1",,"sh603311",,"new_qtxy","1","金海环境",,
"5facc2fa0dd60c784c27befd","1",,"sh603566",,"new_qtxy","1","普莱柯",,
"5facc2fa0dd60c784c27befe","1",,"sh603568",,"new_qtxy","1","伟明环保",,
"5facc2fa0dd60c784c27beff","1",,"sh603598",,"new_qtxy","1","引力传媒",,
"5facc2fa0dd60c784c27bf00","1",,"sh603669",,"new_qtxy","1","灵康药业",,
"5facc2fa0dd60c784c27bf01","1",,"sh603688",,"new_qtxy","1","石英股份",,
"5facc2fa0dd60c784c27bf02","1",,"sh603718",,"new_qtxy","1","海利生物",,
"5facc2fa0dd60c784c27bf03","1",,"sh603885",,"new_qtxy","1","吉祥航空",,
"5facc2fa0dd60c784c27bf04","1",,"sh603901",,"new_qtxy","1","永创智能",,
"5facc2fa0dd60c784c27bf05","1",,"sh603918",,"new_qtxy","1","金桥信息",,
"5facc2fa0dd60c784c27bf06","1",,"sh603968",,"new_qtxy","1","醋化股份",,
"5facc2fa0dd60c784c27bf07","1",,"sh603989",,"new_qtxy","1","艾华集团",,
"5facc2fb0dd60c784c27bf08","1",,"sh900901",,"new_qtxy","1","云赛Ｂ股",,
"5facc2fb0dd60c784c27bf09","1",,"sh900902",,"new_qtxy","1","市北B股",,
"5facc2fb0dd60c784c27bf0a","1",,"sh900903",,"new_qtxy","1","大众Ｂ股",,
"5facc2fb0dd60c784c27bf0b","1",,"sh900904",,"new_qtxy","1","神奇B股",,
"5facc2fc0dd60c784c27bf0c","1",,"sh600111",,"new_ysjs","1","北方稀土",,
"5facc2fc0dd60c784c27bf0d","1",,"sh600139",,"new_ysjs","1","西部资源",,
"5facc2fc0dd60c784c27bf0e","1","2","sh600205",,"new_ysjs","1","S山东铝",,
"5facc2fc0dd60c784c27bf0f","1",,"sh600219",,"new_ysjs","1","南山铝业",,
"5facc2fc0dd60c784c27bf10","1",,"sh600255",,"new_ysjs","1","*ST梦舟",,
"5facc2fc0dd60c784c27bf11","1",,"sh600259",,"new_ysjs","1","广晟有色",,
"5facc2fc0dd60c784c27bf12","1","2","sh600296",,"new_ysjs","1","S兰铝",,
"5facc2fc0dd60c784c27bf13","1",,"sh600311",,"new_ysjs","1","*ST荣华",,
"5facc2fc0dd60c784c27bf14","1","2","sh600331",,"new_ysjs","1","宏达股份",,
"5facc2fc0dd60c784c27bf15","1","2","sh600338",,"new_ysjs","1","西藏珠峰",,
"5facc2fc0dd60c784c27bf16","1","2","sh600362",,"new_ysjs","1","江西铜业",,
"5facc2fc0dd60c784c27bf17","1",,"sh600390",,"new_ysjs","1","五矿资本",,
"5facc2fc0dd60c784c27bf18","1","2","sh600432",,"new_ysjs","1","退市吉恩",,
"5facc2fc0dd60c784c27bf19","1",,"sh600456",,"new_ysjs","1","宝钛股份",,
"5facc2fc0dd60c784c27bf1a","1",,"sh600459",,"new_ysjs","1","贵研铂业",,
"5facc2fc0dd60c784c27bf1b","1",,"sh600489",,"new_ysjs","1","中金黄金",,
"5facc2fc0dd60c784c27bf1c","1",,"sh600497",,"new_ysjs","1","驰宏锌锗",,
"5facc2fc0dd60c784c27bf1d","1",,"sh600531",,"new_ysjs","1","豫光金铅",,
"5facc2fc0dd60c784c27bf1e","1",,"sh600547",,"new_ysjs","1","山东黄金",,
"5facc2fc0dd60c784c27bf1f","1",,"sh600549",,"new_ysjs","1","厦门钨业",,
"5facc2fc0dd60c784c27bf20","1",,"sh600595",,"new_ysjs","1","ST中孚",,
"5facc2fc0dd60c784c27bf21","1",,"sh600673",,"new_ysjs","1","东阳光",,
"5facc2fc0dd60c784c27bf22","1",,"sh600711",,"new_ysjs","1","盛屯矿业",,
"5facc2fc0dd60c784c27bf23","1",,"sh600714",,"new_ysjs","1","金瑞矿业",,
"5facc2fc0dd60c784c27bf24","1",,"sh600768",,"new_ysjs","1","宁波富邦",,
"5facc2fc0dd60c784c27bf25","1",,"sh600888",,"new_ysjs","1","新疆众和",,
"5facc2fc0dd60c784c27bf26","1",,"sh600961",,"new_ysjs","1","株冶集团",,
"5facc2fc0dd60c784c27bf27","3",,"sh601137",,"new_ysjs","1","博威合金",,
"5facc2fc0dd60c784c27bf28","1",,"sh601168",,"new_ysjs","1","西部矿业",,
"5facc2fc0dd60c784c27bf29","1",,"sh601600",,"new_ysjs","1","中国铝业",,
"5facc2fc0dd60c784c27bf2a","1",,"sh601677",,"new_ysjs","1","明泰铝业",,
"5facc2fc0dd60c784c27bf2b","1",,"sh601899",,"new_ysjs","1","紫金矿业",,
"5facc2fc0dd60c784c27bf2c","1",,"sh601958",,"new_ysjs","1","金钼股份",,
"5facc2fc0dd60c784c27bf2d","1",,"sz000060",,"new_ysjs","1","中金岭南",,
"5facc2fc0dd60c784c27bf2e","1",,"sz000426",,"new_ysjs","1","兴业矿业",,
"5facc2fc0dd60c784c27bf2f","1",,"sz000587",,"new_ysjs","1","*ST金洲",,
"5facc2fc0dd60c784c27bf30","1","2","sz000602",,"new_ysjs","1","金马集团",,
"5facc2fc0dd60c784c27bf31","1",,"sz000603",,"new_ysjs","1","盛达资源",,
"5facc2fd0dd60c784c27bf32","1",,"sz000612",,"new_ysjs","1","焦作万方",,
"5facc2fd0dd60c784c27bf33","1",,"sz000630",,"new_ysjs","1","铜陵有色",,
"5facc2fe0dd60c784c27bf34","1",,"sh600008",,"new_hbhy","1","首创股份",,
"5facc2fe0dd60c784c27bf35","1",,"sh600292",,"new_hbhy","1","远达环保",,
"5facc2fe0dd60c784c27bf36","1",,"sh600874",,"new_hbhy","1","创业环保",,
"5facc2fe0dd60c784c27bf37","1",,"sh603126",,"new_hbhy","1","中材节能",,
"5facc2fe0dd60c784c27bf38","1",,"sh603588",,"new_hbhy","1","高能环境",,
"5facc2fe0dd60c784c27bf39","1",,"sh603686",,"new_hbhy","1","龙马环卫",,
"5facc2fe0dd60c784c27bf3a","1",,"sz000544",,"new_hbhy","1","中原环保",,
"5facc2fe0dd60c784c27bf3b","1",,"sz000598",,"new_hbhy","1","兴蓉环境",,
"5facc2fe0dd60c784c27bf3c","1",,"sz000826",,"new_hbhy","1","启迪环境",,
"5facc2fe0dd60c784c27bf3d","1",,"sz002200",,"new_hbhy","1","ST云投",,
"5facc2fe0dd60c784c27bf3e","1",,"sz002549",,"new_hbhy","1","凯美特气",,
"5facc2fe0dd60c784c27bf3f","1",,"sz002573",,"new_hbhy","1","清新环境",,
"5facc2fe0dd60c784c27bf40","1",,"sz002616",,"new_hbhy","1","长青集团",,
"5facc2fe0dd60c784c27bf41","1",,"sz002672",,"new_hbhy","1","东江环保",,
"5facc2fe0dd60c784c27bf42","1",,"sz300055",,"new_hbhy","1","万邦达",,
"5facc2fe0dd60c784c27bf43","1",,"sz300070",,"new_hbhy","1","碧水源",,
"5facc2fe0dd60c784c27bf44","1","2","sz300156",,"new_hbhy","1","神雾退",,
"5facc2fe0dd60c784c27bf45","1",,"sz300172",,"new_hbhy","1","中电环保",,
"5facc2fe0dd60c784c27bf46","1",,"sz300187",,"new_hbhy","1","永清环保",,
"5facc2fe0dd60c784c27bf47","1",,"sz300190",,"new_hbhy","1","维尔利",,
"5facc2fe0dd60c784c27bf48","1",,"sz300197",,"new_hbhy","1","铁汉生态",,
"5facc2fe0dd60c784c27bf49","1",,"sz300262",,"new_hbhy","1","巴安水务",,
"5facc2fe0dd60c784c27bf4a","1",,"sz300332",,"new_hbhy","1","天壕环境",,
"5facc2fe0dd60c784c27bf4b","1",,"sz300335",,"new_hbhy","1","迪森股份",,
"5facc2fe0dd60c784c27bf4c","1",,"sz300355",,"new_hbhy","1","蒙草生态",,
"5facc2fe0dd60c784c27bf4d","1",,"sz300388",,"new_hbhy","1","国祯环保",,
"5facc2fe0dd60c784c27bf4e","1",,"sz300422",,"new_hbhy","1","博世科",,
"5facc2ff0dd60c784c27bf4f","1",,"sh600031",,"new_jxhy","1","三一重工",,
"5facc2ff0dd60c784c27bf50","1",,"sh600114",,"new_jxhy","1","东睦股份",,
"5facc2ff0dd60c784c27bf51","1",,"sh600149",,"new_jxhy","1","ST坊展",,
"5facc3000dd60c784c27bf52","1",,"sh600169",,"new_jxhy","1","太原重工",,
"5facc3000dd60c784c27bf53","1",,"sh600218",,"new_jxhy","1","全柴动力",,
"5facc3000dd60c784c27bf54","1",,"sh600243",,"new_jxhy","1","*ST海华",,
"5facc3000dd60c784c27bf55","1",,"sh600262",,"new_jxhy","1","北方股份",,
"5facc3000dd60c784c27bf56","1",,"sh600320",,"new_jxhy","1","振华重工",,
"5facc3000dd60c784c27bf57","1",,"sh600346",,"new_jxhy","1","恒力石化",,
"5facc3000dd60c784c27bf58","1",,"sh600388",,"new_jxhy","1","龙净环保",,
"5facc3000dd60c784c27bf59","1",,"sh600421",,"new_jxhy","1","ST华嵘",,
"5facc3000dd60c784c27bf5a","1",,"sh600435",,"new_jxhy","1","北方导航",,
"5facc3000dd60c784c27bf5b","1",,"sh600475",,"new_jxhy","1","华光环能",,
"5facc3000dd60c784c27bf5c","1",,"sh600499",,"new_jxhy","1","科达制造",,
"5facc3000dd60c784c27bf5d","1",,"sh600520",,"new_jxhy","1","文一科技",,
"5facc3000dd60c784c27bf5e","1",,"sh600526",,"new_jxhy","1","菲达环保",,
"5facc3000dd60c784c27bf5f","1",,"sh600579",,"new_jxhy","1","克劳斯",,
"5facc3000dd60c784c27bf60","1",,"sh600582",,"new_jxhy","1","天地科技",,
"5facc3000dd60c784c27bf61","1",,"sh600592",,"new_jxhy","1","龙溪股份",,
"5facc3000dd60c784c27bf62","1",,"sh600619",,"new_jxhy","1","海立股份",,
"5facc3000dd60c784c27bf63","1",,"sh600710",,"new_jxhy","1","苏美达",,
"5facc3000dd60c784c27bf64","1",,"sh600761",,"new_jxhy","1","安徽合力",,
"5facc3000dd60c784c27bf65","1",,"sh600765",,"new_jxhy","1","中航重机",,
"5facc3000dd60c784c27bf66","1","2","sh600806",,"new_jxhy","1","退市昆机",,
